player_id,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
8860,Stanton Kidd,UTA,28,198.12,97.975872,Colorado State,USA,Undrafted,Undrafted,Undrafted,4,0,0.8,0.3,2.3,0,0.158,0.139,0,0.1,2019-20
6193,Sterling Brown,LAL,28,195.58,99.336648,Southern Methodist,USA,2017,2,46,4,0,2,0.5,0.4,0.091,0.152,0.061,0,0.077,2022-23
9175,Jon Teske,MEM,25,215.9,120.20188,Michigan,USA,Undrafted,Undrafted,Undrafted,3,0,0.7,0.3,-7.1,0,0.28600000000000003,0.1,0,0.16699999999999998,2021-22
667,Feron Hunt,NYK,22,203.2,88.45044,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,2,0,0.5,0.5,-10.1,0.091,0,0.136,0,0.2,2021-22
818,Isaiah Roby,OKC,22,203.2,104.32616,Nebraska-Lincoln,USA,2019,2,45,3,0,0.7,0,-11.5,0,0.16699999999999998,0.071,0,0,2019-20
9177,Joel Ayayi,WAS,22,193.04,81.64656,Gonzaga,France,Undrafted,Undrafted,Undrafted,7,0.3,0.4,0.6,12.2,0.037000000000000005,0.105,0.133,0.16699999999999998,0.364,2021-22
6818,Leandro Bolmaro,UTA,22,198.12,90.7184,None,Argentina,2020,1,23,14,0.4,0.5,0.5,0.7,0.051,0.04,0.155,0.15,0.121,2022-23
8883,Matt Mooney,CLE,23,187.96,90.264808,Texas Tech,USA,Undrafted,Undrafted,Undrafted,4,0.5,0.8,0.3,17.5,0,0.158,0.08,0.25,0.071,2019-20
198,Brian Bowen II,IND,22,198.12,86.18248,None,USA,Undrafted,Undrafted,Undrafted,6,0.5,0.5,0,9.4,0,0.158,0.098,0.33799999999999997,0,2020-21
2996,Jared Dudley,LAL,35,198.12,107.501304,Boston College,USA,2007,1,22,12,0.5,1.8,0.4,-1.7,0.047,0.213,0.055999999999999994,0.33299999999999996,0.081,2020-21
545,Devon Dotson,WAS,23,185.42,83.91452,Kansas,USA,Undrafted,Undrafted,Undrafted,6,0.5,1.7,1.3,-5.7,0.107,0.085,0.102,0.15,0.21100000000000002,2022-23
6760,Robert Woodard II,SAS,22,198.12,106.59411999999999,Mississippi State,USA,2020,2,40,12,0.6,0.9,0.3,16.7,0.086,0.146,0.158,0.207,0.086,2021-22
5129,Solomon Hill,ATL,31,198.12,102.511792,Arizona,USA,2013,1,23,13,0.6,1.8,0.9,14.3,0.043,0.115,0.064,0.2,0.11699999999999999,2021-22
9041,Xavier Sneed,UTA,24,195.58,97.52228000000001,Kansas State,USA,Undrafted,Undrafted,Undrafted,9,0.6,0.7,0.1,-3.8,0.040999999999999995,0.111,0.109,0.25,0.036000000000000004,2021-22
8976,Ty-Shon Alexander,PHX,22,190.5,88.45044,Creighton,USA,Undrafted,Undrafted,Undrafted,15,0.6,0.7,0.4,-6,0.038,0.157,0.14300000000000002,0.349,0.2,2020-21
9074,Jaylen Morris,SAS,26,195.58,83.91452,Molloy,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.7,0.7,22.9,0,0.11800000000000001,0.231,0.129,0.14300000000000002,2021-22
419,DaQuan Jeffries,MEM,24,195.58,100.697424,Tulsa,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.7,0.3,-10.5,0,0.25,0.091,0.5,0.16699999999999998,2021-22
6360,Kostas Antetokounmpo,LAL,23,208.28,90.7184,Dayton,Greece,2018,2,60,15,0.8,1.3,0.1,22.1,0.059000000000000004,0.21100000000000002,0.172,0.382,0.023,2020-21
66,Amile Jefferson,ORL,27,205.74,100.697424,Duke,USA,2017,Undrafted,Undrafted,18,0.8,1.3,0.2,8.5,0.11199999999999999,0.163,0.129,0.37200000000000005,0.078,2019-20
434,Daryl Macon,MIA,24,187.96,83.91452,Arkansas,USA,2018,Undrafted,Undrafted,4,0.8,0,0.3,7.6,0,0,0.16699999999999998,0.5,0.14300000000000002,2019-20
6725,Nick Richards,CHA,23,213.36,111.13004,Kentucky,Jamaica,2020,2,42,18,0.8,0.6,0.1,-10.5,0.055999999999999994,0.096,0.111,0.542,0.054000000000000006,2020-21
625,Ed Davis,CLE,33,205.74,98.88305600000001,North Carolina,USA,2010,1,13,31,0.9,2.1,0.2,4.6,0.072,0.23,0.062,0.632,0.053,2021-22
197,Brian Bowen II,IND,21,198.12,86.18248,None,USA,Undrafted,Undrafted,Undrafted,6,1,1.2,0,15.7,0.032,0.162,0.14300000000000002,0.3,0,2019-20
351,Corey Brewer,SAC,34,205.74,85.275296,Florida,USA,2007,1,7,5,1,1.6,0.4,11.2,0.061,0.2,0.085,0.47,0.063,2019-20
6928,Joe Wieskamp,TOR,23,198.12,92.98635999999999,Iowa,USA,2021,2,41,9,1,0.4,0.3,1,0,0.068,0.115,0.321,0.083,2022-23
6706,Tyrell Terry,DAL,20,187.96,72.57472,Stanford,USA,2020,2,31,11,1,0.5,0.5,0,0,0.11800000000000001,0.135,0.318,0.158,2020-21
796,Iman Shumpert,BKN,31,195.58,96.16150400000001,Georgia Tech,USA,2011,1,17,2,1,0.5,0,-4.3,0.077,0,0.185,0.25,0,2020-21
8808,Kyle Alexander,MIA,23,208.28,97.975872,Tennessee,Canada,Undrafted,Undrafted,Undrafted,2,1,1.5,0,-6.7,0.111,0.067,0.079,0.5,0,2019-20
6732,Tyrell Terry,MEM,21,187.96,72.57472,Stanford,USA,2020,2,31,2,1,0,0,-6.9,0,0,0.111,1,0,2021-22
107,Antonius Cleveland,DAL,26,195.58,88.45044,S.E. Missouri,USA,Undrafted,Undrafted,Undrafted,11,1,0.6,0.1,-7.8,0.037000000000000005,0.122,0.159,0.34,0.034,2019-20
9185,Shaq Buchanan,MEM,25,190.5,86.18248,Murray State,USA,Undrafted,Undrafted,Undrafted,2,1,1,1,-8.7,0.091,0.14300000000000002,0.214,0.25,0.25,2021-22
6863,Kai Jones,CHA,21,208.28,100.243832,Texas-Austin,Bahamas,2021,1,19,21,1,0.5,0.2,-11.1,0.045,0.114,0.15,0.628,0.10300000000000001,2021-22
9162,Marcus Garrett,MIA,23,195.58,92.98635999999999,Kansas,USA,Undrafted,Undrafted,Undrafted,12,1.1,1.9,0.6,5.8,0.072,0.10800000000000001,0.086,0.28,0.069,2021-22
5937,Petr Cornelie,DEN,26,210.82,99.79024,None,France,2016,2,53,13,1.1,1.1,0.2,5.8,0.159,0.21899999999999997,0.20800000000000002,0.418,0.115,2021-22
9187,Tacko Fall,CLE,26,228.6,141.067112,UCF,Senegal,Undrafted,Undrafted,Undrafted,11,1.1,2.1,0.2,-0.8,0.115,0.271,0.124,0.39799999999999996,0.048,2021-22
5428,Noah Vonleh,BOS,27,208.28,116.573144,Indiana,USA,2014,1,9,23,1.1,2.1,0.3,-1.4,0.11,0.174,0.09,0.502,0.051,2022-23
21,Adam Mokoka,CHI,22,193.04,86.18248,None,France,Undrafted,Undrafted,Undrafted,14,1.1,0.4,0.4,-7.1,0.017,0.077,0.171,0.386,0.179,2020-21
9142,RJ Nembhard Jr.,CLE,23,193.04,90.7184,TCU,USA,Undrafted,Undrafted,Undrafted,14,1.1,0.5,0.9,-8.4,0.042,0.055999999999999994,0.16,0.38,0.34299999999999997,2021-22
6572,Marques Bolden,CLE,23,208.28,112.94440800000001,Duke,USA,2019,Undrafted,Undrafted,6,1.2,1,0,12.3,0.083,0.088,0.136,0.537,0,2020-21
6798,Vit Krejci,ATL,23,203.2,88.45044,None,Czech Republic,2020,2,37,29,1.2,0.9,0.6,-1.8,0.036000000000000004,0.125,0.10800000000000001,0.475,0.13699999999999998,2022-23
6472,Jordan Bone,DET,22,190.5,81.64656,Tennessee,USA,2019,2,57,10,1.2,0.4,0.8,-2.9,0,0.091,0.171,0.3,0.235,2019-20
6103,Vlatko Cancar,DEN,23,203.2,107.047712,None,Slovenia,2017,2,49,14,1.2,0.7,0.2,-6,0.109,0.11900000000000001,0.177,0.507,0.086,2019-20
8893,Malcolm Miller,TOR,27,200.66,95.25432,Holy Cross,USA,Undrafted,Undrafted,Undrafted,28,1.3,0.6,0.4,15.9,0.013000000000000001,0.077,0.09,0.5379999999999999,0.082,2019-20
666,Facundo Campazzo,DAL,32,177.8,88.45044,None,Argentina,Undrafted,Undrafted,Undrafted,8,1.3,0.3,1.1,11,0,0.040999999999999995,0.14400000000000002,0.36,0.3,2022-23
9182,Jordan Schakel,WAS,24,198.12,90.7184,San Diego State,USA,Undrafted,Undrafted,Undrafted,4,1.3,2,0,7.9,0.063,0.188,0.191,0.21,0,2021-22
361,Cristiano Felicio,CHI,28,210.82,122.46983999999999,None,Brazil,Undrafted,Undrafted,Undrafted,18,1.3,1.4,0.5,7.1,0.11199999999999999,0.205,0.11699999999999999,0.574,0.155,2020-21
768,Tyson Chandler,HOU,37,213.36,106.59411999999999,None,USA,2001,1,2,26,1.3,2.5,0.2,5.7,0.097,0.172,0.057,0.7170000000000001,0.037000000000000005,2019-20
346,Cole Swider,LAL,24,205.74,99.79024,Syracuse,USA,Undrafted,Undrafted,Undrafted,7,1.3,1,0.6,3.3,0.024,0.158,0.089,0.5,0.105,2022-23
6938,Tyrese Martin,ATL,24,198.12,97.52228000000001,Connecticut,USA,2022,2,51,16,1.3,0.8,0.1,2.3,0.065,0.109,0.16399999999999998,0.44,0.044000000000000004,2022-23
6660,KZ Okpala,SAC,24,203.2,97.52228000000001,Stanford,USA,2019,2,32,35,1.3,1,0.4,1.5,0.027999999999999997,0.102,0.081,0.5539999999999999,0.065,2022-23
196,Braxton Key,DET,26,203.2,102.0582,Virginia,USA,Undrafted,Undrafted,Undrafted,3,1.3,0.3,0,-4.5,0,0.067,0.091,1.064,0,2022-23
6281,Kostas Antetokounmpo,LAL,22,208.28,90.7184,Dayton,Greece,2018,2,60,5,1.4,0.6,0.4,19.6,0.095,0.05,0.096,0.902,0.1,2019-20
6111,Nigel Williams-Goss,UTA,25,187.96,86.18248,Gonzaga,USA,2017,2,55,10,1.4,0.6,0.6,4.5,0.037000000000000005,0.07,0.161,0.415,0.158,2019-20
6766,Leandro Bolmaro,MIN,21,198.12,90.7184,None,Argentina,2020,1,23,35,1.4,1.2,0.6,0.2,0.062,0.107,0.122,0.419,0.11800000000000001,2021-22
6073,Jonah Bolden,PHX,24,203.2,102.0582,UCLA,Australia,2017,2,36,7,1.4,1.3,0,-3.2,0.064,0.14,0.13,0.392,0,2019-20
281,Charlie Brown Jr.,PHI,25,198.12,90.264808,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,22,1.4,1.5,0.3,-3.6,0.067,0.088,0.105,0.34600000000000003,0.045,2021-22
106,Anthony Tolliver,PHI,36,203.2,108.86208,Creighton,USA,Undrafted,Undrafted,Undrafted,11,1.5,0.9,0.2,16.6,0.027999999999999997,0.071,0.09,0.433,0.025,2020-21
9021,Norvel Pelle,NYK,28,208.28,104.779752,Iona,USA,Undrafted,Undrafted,Undrafted,13,1.5,1.5,0.2,12.2,0.077,0.153,0.106,0.5670000000000001,0.032,2020-21
263,Cassius Stanley,IND,21,195.58,86.18248,Duke,USA,2020,2,54,24,1.5,0.8,0,9.4,0.067,0.11,0.198,0.38299999999999995,0.017,2020-21
6960,Kendall Brown,IND,20,200.66,92.98635999999999,Baylor,USA,2022,2,48,6,1.5,1,0.5,8.2,0.051,0.089,0.093,0.5710000000000001,0.091,2022-23
6709,Robert Woodard II,SAC,21,198.12,106.59411999999999,Mississippi State,USA,2020,2,40,13,1.5,1.2,0.2,6.6,0.08,0.235,0.21,0.425,0.055999999999999994,2020-21
2985,Jared Dudley,LAL,34,198.12,107.501304,Boston College,USA,2007,1,22,45,1.5,1.2,0.6,3.3,0.017,0.11900000000000001,0.081,0.5579999999999999,0.10400000000000001,2019-20
4774,Josh Magette,ORL,30,185.42,72.57472,Alabama Huntsville,USA,2012,0,0,8,1.5,0.8,0.6,2.4,0.022000000000000002,0.128,0.226,0.37799999999999995,0.23800000000000002,2019-20
6355,Rodions Kurucs,MIL,23,205.74,103.418976,None,Latvia,2018,2,40,21,1.5,1.1,0.5,-0.3,0.037000000000000005,0.134,0.145,0.45899999999999996,0.115,2020-21
212,Bruno Fernando,ATL,22,205.74,108.86208,Maryland,Angola,2019,2,34,33,1.5,2.4,0.3,-6,0.066,0.256,0.133,0.475,0.069,2020-21
829,Isaiah Todd,WAS,21,205.74,99.336648,None,USA,2021,2,31,6,1.5,2,0.7,-6.7,0.027000000000000003,0.152,0.14300000000000002,0.226,0.087,2022-23
6663,Mfiondu Kabengele,BOS,25,208.28,113.398,Florida State,Canada,2019,1,27,4,1.5,2.5,0,-6.9,0.132,0.152,0.107,0.381,0,2022-23
9298,Matthew Dellavedova,SAC,32,190.5,90.7184,None,Australia,Undrafted,Undrafted,Undrafted,32,1.5,0.4,1.3,-8.8,0.005,0.054000000000000006,0.122,0.44299999999999995,0.27899999999999997,2022-23
6194,Tony Bradley,CHI,25,210.82,112.490816,North Carolina,USA,2017,1,28,12,1.6,0.9,0.1,9.9,0.028999999999999998,0.278,0.174,0.69,0.042,2022-23
8973,Tim Frazier,MEM,30,182.88,77.11064,Penn State,USA,Undrafted,Undrafted,Undrafted,5,1.6,1.6,3.2,7.8,0,0.107,0.17800000000000002,0.177,0.33299999999999996,2020-21
220,Buddy Boeheim,DET,23,198.12,92.98635999999999,Syracuse,USA,Undrafted,Undrafted,Undrafted,10,1.6,0.6,0.4,2.7,0.022000000000000002,0.043,0.131,0.287,0.059000000000000004,2022-23
6967,JD Davison,BOS,20,185.42,88.45044,Alabama,USA,2022,2,53,12,1.6,0.8,0.9,-5.8,0.033,0.093,0.157,0.478,0.23399999999999999,2022-23
9189,Ryan Arcidiacono,NYK,28,190.5,88.45044,Villanova,USA,Undrafted,Undrafted,Undrafted,10,1.6,0.8,0.4,-8.2,0,0.105,0.085,0.667,0.091,2021-22
8810,Juwan Morgan,UTA,23,200.66,105.23334399999999,Indiana,USA,Undrafted,Undrafted,Undrafted,21,1.7,1.4,0.3,12,0.07,0.128,0.10099999999999999,0.648,0.053,2019-20
5671,Willie Cauley-Stein,PHI,28,213.36,108.86208,Kentucky,USA,2015,1,6,20,1.7,2,0.5,7.2,0.064,0.14400000000000002,0.099,0.474,0.074,2021-22
52,Alex Len,SAC,30,218.44,113.398,Maryland,Ukraine,2013,1,5,26,1.7,2.3,0.5,6.6,0.14300000000000002,0.19399999999999998,0.132,0.58,0.099,2022-23
618,Dylan Windler,CLE,26,200.66,88.904032,Belmont,USA,2019,1,26,3,1.7,0,0.3,4.4,0,0,0.182,0.833,0.2,2022-23
282,Chasson Randle,GSW,27,187.96,83.91452,Stanford,USA,2015,Undrafted,Undrafted,3,1.7,0.7,1.7,-2,0,0.053,0.08,0.377,0.161,2019-20
923,James Nunnally,NOP,30,200.66,92.98635999999999,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,9,1.7,1,0.3,-4.8,0.033,0.149,0.129,0.54,0.094,2020-21
464,Dean Wade,CLE,23,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,12,1.7,1.6,0.2,-6.5,0.038,0.213,0.091,0.7440000000000001,0.039,2019-20
3392,Luc Mbah a Moute,HOU,33,203.2,104.32616,UCLA,Cameroon,2008,2,37,3,1.7,0.7,0,-11.3,0.033,0.037000000000000005,0.10800000000000001,0.425,0,2019-20
59,Alize Johnson,SAS,27,203.2,96.16150400000001,Missouri State,USA,2018,2,50,4,1.8,2.5,0.3,19,0.063,0.21100000000000002,0.145,0.509,0.042,2022-23
655,Eugene Omoruyi,DAL,25,198.12,106.59411999999999,Oregon,Nigeria,Undrafted,Undrafted,Undrafted,4,1.8,1.8,0.5,11.9,0.111,0.278,0.156,0.518,0.16699999999999998,2021-22
9223,Xavier Moon,LAC,28,182.88,74.84268,Morehead State,USA,Undrafted,Undrafted,Undrafted,4,1.8,0.8,1.3,9.8,0,0.15,0.233,0.389,0.455,2022-23
9219,Trevor Hudgins,HOU,24,182.88,81.64656,Northwest Missouri State,USA,Undrafted,Undrafted,Undrafted,5,1.8,0,0.6,7,0,0,0.177,0.436,0.17600000000000002,2022-23
546,Devon Hall,OKC,24,195.58,97.52228000000001,Virginia,USA,2018,2,53,11,1.8,0.6,1.2,3.8,0.019,0.06,0.182,0.298,0.217,2019-20
200,Brodric Thomas,BOS,25,195.58,83.91452,Truman State,USA,Undrafted,Undrafted,Undrafted,12,1.8,0.8,0.9,3,0.034,0.10300000000000001,0.172,0.52,0.239,2021-22
398,Daniel Oturu,LAC,21,203.2,108.86208,Minnesota,USA,2020,2,33,30,1.8,1.6,0.3,1.8,0.11900000000000001,0.157,0.174,0.47100000000000003,0.092,2020-21
125,Axel Toupane,MIL,28,200.66,95.25432,None,France,Undrafted,Undrafted,Undrafted,8,1.8,0.8,0.5,-2.2,0,0.082,0.092,0.49700000000000005,0.098,2020-21
768,Greg Brown III,POR,21,200.66,93.439952,Texas,USA,2021,2,43,16,1.8,1.2,0.2,-3.4,0.019,0.175,0.17,0.42100000000000004,0.055,2022-23
8881,Tyler Cook,DEN,22,203.2,115.66596000000001,Iowa,USA,Undrafted,Undrafted,Undrafted,13,1.8,1.1,0.1,-9.8,0.10300000000000001,0.14800000000000002,0.15,0.741,0.031,2019-20
58,Alize Johnson,NOP,26,203.2,96.16150400000001,Missouri State,USA,2018,2,50,23,1.8,2.7,0.4,-10.6,0.156,0.20199999999999999,0.14,0.46299999999999997,0.08,2021-22
8899,Oshae Brissett,TOR,22,200.66,95.25432,Syracuse,Canada,Undrafted,Undrafted,Undrafted,19,1.9,1.4,0.4,11.6,0.063,0.109,0.145,0.45799999999999996,0.074,2019-20
6567,Miye Oni,UTA,23,195.58,93.439952,Yale,USA,2019,2,58,54,1.9,1.6,0.5,8.8,0.043,0.106,0.095,0.517,0.071,2020-21
6769,Marko Simonovic,CHI,22,210.82,99.79024,None,Montenegro,2020,2,44,9,1.9,1.1,0,1.2,0.122,0.11900000000000001,0.247,0.428,0,2021-22
8868,Vincent Poirier,BOS,26,213.36,106.59411999999999,None,France,Undrafted,Undrafted,Undrafted,22,1.9,2,0.4,-6.5,0.09,0.195,0.141,0.525,0.088,2019-20
792,Ignas Brazdeikis,NYK,21,198.12,100.243832,Michigan,Canada,2019,2,47,9,1.9,0.6,0.4,-7.1,0.036000000000000004,0.068,0.218,0.35100000000000003,0.114,2019-20
8875,Vic Law,ORL,24,200.66,91.171992,Northwestern,USA,Undrafted,Undrafted,Undrafted,8,1.9,1.4,0.4,-9.7,0.028999999999999998,0.145,0.15,0.363,0.086,2019-20
548,Devontae Cacok,LAL,24,200.66,108.86208,North Carolina-Wilmington,USA,Undrafted,Undrafted,Undrafted,20,2,1.6,0.1,18.1,0.11699999999999999,0.183,0.154,0.5760000000000001,0.013000000000000001,2020-21
8819,Josh Reaves,DAL,23,193.04,97.068688,Penn State,USA,Undrafted,Undrafted,Undrafted,4,2,0.8,0.8,15.5,0.03,0.063,0.161,0.405,0.158,2019-20
309,Chris Silva,DAL,26,203.2,106.140528,South Carolina,Gabon,Undrafted,Undrafted,Undrafted,1,2,0,0,12.5,0,0,0.25,1,0,2022-23
8890,Louis King,DET,21,200.66,92.98635999999999,Oregon,USA,Undrafted,Undrafted,Undrafted,10,2,1,0.5,11,0.015,0.141,0.163,0.44799999999999995,0.125,2019-20
9147,Luke Kornet,BOS,26,218.44,113.398,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,15,2,1.9,0.6,10.4,0.11800000000000001,0.142,0.11199999999999999,0.506,0.10800000000000001,2021-22
56,Alize Johnson,IND,24,200.66,96.16150400000001,Missouri State,USA,2018,2,50,17,2,2.8,0.4,8.9,0.122,0.24100000000000002,0.133,0.509,0.075,2019-20
359,Craig Sword,WAS,28,190.5,88.904032,Mississippi State,USA,Undrafted,Undrafted,Undrafted,3,2,0,0.3,8.3,0,0,0.125,0.75,0.1,2021-22
6826,Usman Garuba,HOU,20,203.2,103.872568,None,Spain,2021,1,23,24,2,3.5,0.7,7,0.083,0.263,0.091,0.51,0.084,2021-22
8873,Yuta Watanabe,MEM,25,203.2,97.52228000000001,George Washington,Japan,Undrafted,Undrafted,Undrafted,18,2,1.1,0.3,4,0.059000000000000004,0.11800000000000001,0.149,0.48,0.066,2019-20
8929,Jontay Porter,MEM,21,210.82,108.86208,Missouri,USA,Undrafted,Undrafted,Undrafted,11,2,1.3,0.1,0.9,0.065,0.149,0.182,0.64,0.033,2020-21
6842,JT Thor,CHA,19,205.74,92.079176,Auburn,USA,2021,2,37,33,2,1.3,0.6,0.3,0.04,0.111,0.11599999999999999,0.525,0.097,2021-22
393,Damyean Dotson,NYK,28,195.58,95.25432,Houston,USA,2017,2,44,2,2,1,0.5,-0.8,0,0.111,0.089,0.5,0.071,2021-22
525,Derrick Walton Jr.,DET,25,182.88,83.91452,Michigan,USA,Undrafted,Undrafted,Undrafted,26,2,0.6,1,-0.9,0.007,0.054000000000000006,0.079,0.617,0.155,2019-20
6140,Sindarius Thornwell,ORL,26,193.04,97.52228000000001,South Carolina,USA,2017,2,48,21,2,0.9,1,-2,0.013000000000000001,0.067,0.11,0.414,0.135,2020-21
801,Isaac Bonga,WAS,21,203.2,81.64656,None,Germany,2018,2,39,40,2,1.7,0.6,-3.3,0.042,0.1,0.10099999999999999,0.461,0.072,2020-21
266,Cassius Winston,WAS,24,185.42,83.91452,Michigan State,USA,2020,2,53,7,2,0.1,1,-3.4,0,0.027000000000000003,0.184,0.5489999999999999,0.28,2021-22
899,Jalen Smith,PHX,21,208.28,97.52228000000001,Maryland,USA,2020,1,10,27,2,1.4,0.1,-4.4,0.044000000000000004,0.174,0.161,0.499,0.037000000000000005,2020-21
706,Garrett Temple,NOP,37,198.12,88.45044,Louisiana State,USA,Undrafted,Undrafted,Undrafted,25,2,0.7,0.5,-5.3,0.027000000000000003,0.069,0.12300000000000001,0.535,0.11699999999999999,2022-23
9152,Langston Galloway,MIL,30,185.42,90.7184,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,7,2,2.6,1.7,-6.6,0.023,0.106,0.11800000000000001,0.26899999999999996,0.156,2021-22
298,Chris Chiozza,GSW,26,180.34,79.3786,Florida,USA,Undrafted,Undrafted,Undrafted,34,2,1.1,1.9,-7.9,0.023,0.073,0.132,0.40700000000000003,0.264,2021-22
543,Devon Dotson,CHI,21,187.96,83.91452,Kansas,USA,Undrafted,Undrafted,Undrafted,11,2.1,0.5,0.6,21.7,0.039,0.061,0.16,0.5479999999999999,0.2,2020-21
79,Andre Iguodala,GSW,39,198.12,97.52228000000001,Arizona,USA,2004,1,9,8,2.1,2.1,2.4,12,0.027000000000000003,0.113,0.089,0.521,0.183,2022-23
6866,Joe Wieskamp,SAS,22,198.12,92.98635999999999,Iowa,USA,2021,2,41,29,2.1,0.5,0.3,1.5,0.017,0.045,0.129,0.494,0.065,2021-22
307,Chris Silva,SAC,24,203.2,106.140528,South Carolina,Gabon,Undrafted,Undrafted,Undrafted,15,2.1,1.8,0.4,-0.5,0.082,0.217,0.151,0.708,0.102,2020-21
8869,Wenyen Gabriel,POR,23,205.74,92.98635999999999,Kentucky,South Sudan,Undrafted,Undrafted,Undrafted,30,2.1,1.7,0.3,-7.2,0.08,0.14800000000000002,0.124,0.546,0.046,2019-20
624,Ed Davis,MIN,32,205.74,98.88305600000001,North Carolina,USA,2010,1,13,23,2.1,5,0.9,-7.6,0.127,0.235,0.078,0.48700000000000004,0.1,2020-21
479,Deividas Sirvydis,DET,21,203.2,86.18248,None,Lithuania,2019,2,37,20,2.1,1.5,0.3,-9.7,0,0.225,0.15,0.48100000000000004,0.062,2020-21
8994,Shaquille Harrison,DEN,27,200.66,86.18248,Tulsa,USA,Undrafted,Undrafted,Undrafted,34,2.1,1.4,0.7,-10.1,0.02,0.11699999999999999,0.124,0.41600000000000004,0.109,2020-21
9205,Ron Harper Jr.,TOR,23,195.58,111.13004,Rutgers,USA,Undrafted,Undrafted,Undrafted,9,2.2,0.8,0.4,21.8,0.054000000000000006,0.093,0.136,0.608,0.10800000000000001,2022-23
6862,Miles McBride,NYK,21,185.42,88.45044,West Virginia,USA,2021,2,36,40,2.2,1.1,1,13,0.011000000000000001,0.097,0.13699999999999998,0.39299999999999996,0.159,2021-22
6867,Jericho Sims,NYK,23,205.74,113.398,Texas-Austin,USA,2021,2,58,41,2.2,4.1,0.5,6.5,0.10800000000000001,0.187,0.068,0.674,0.054000000000000006,2021-22
8813,Johnathan Motley,LAC,25,203.2,104.32616,Baylor,USA,Undrafted,Undrafted,Undrafted,13,2.2,0.8,0.6,5.7,0.077,0.18899999999999997,0.235,0.774,0.308,2019-20
2638,Thabo Sefolosha,HOU,36,198.12,97.52228000000001,None,Switzerland,2006,1,13,41,2.2,2.3,0.6,3.9,0.043,0.152,0.1,0.48700000000000004,0.074,2019-20
378,Dalen Terry,CHI,20,200.66,88.45044,Arizona,USA,2022,1,18,38,2.2,1,0.6,3.3,0.055999999999999994,0.11699999999999999,0.17300000000000001,0.523,0.157,2022-23
9288,Khem Birch,SAS,30,203.2,105.68693600000002,UNLV,Canada,Undrafted,Undrafted,Undrafted,20,2.2,1.3,0.4,2.8,0.051,0.11800000000000001,0.113,0.629,0.063,2022-23
617,Dylan Windler,CLE,25,198.12,88.904032,Belmont,USA,2019,1,26,50,2.2,1.8,0.7,0,0.047,0.146,0.115,0.519,0.111,2021-22
6958,Kennedy Chandler,MEM,20,180.34,77.11064,Tennessee,USA,2022,2,38,36,2.2,1.1,1.6,-5.4,0.028999999999999998,0.10300000000000001,0.15,0.44,0.278,2022-23
9291,Justin Champagnie,BOS,22,198.12,93.439952,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,5,2.2,1.6,0.8,-9.5,0.088,0.179,0.188,0.36700000000000005,0.14800000000000002,2022-23
5417,Nik Stauskas,BOS,28,198.12,93.89354399999999,Michigan,Canada,2014,1,8,8,2.3,0.4,0.3,19.3,0.024,0.049,0.184,0.541,0.065,2021-22
554,Dewan Hernandez,TOR,23,208.28,106.59411999999999,Miami,USA,2019,2,59,6,2.3,2.3,0.5,17.2,0.172,0.265,0.257,0.43200000000000005,0.125,2019-20
9166,Justin Champagnie,TOR,21,198.12,93.439952,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,36,2.3,2,0.3,7.4,0.111,0.126,0.111,0.5710000000000001,0.051,2021-22
9231,Scotty Pippen Jr.,LAL,22,185.42,77.11064,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,6,2.3,0.7,0.3,-1.5,0.05,0.057,0.231,0.439,0.125,2022-23
319,CJ Elleby,POR,21,198.12,90.7184,Washington State,USA,2020,2,46,30,2.3,1.1,0.3,-5.3,0.049,0.089,0.16,0.46799999999999997,0.076,2020-21
8865,Shamorie Ponds,TOR,22,182.88,79.3786,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,4,2.3,0.3,0.5,-5.5,0,0.16699999999999998,0.222,0.765,0.4,2019-20
785,Haywood Highsmith,MIA,25,193.04,99.79024,Wheeling Jesuit,USA,2018,Undrafted,Undrafted,19,2.3,1.4,0.3,-8.5,0.055999999999999994,0.097,0.131,0.446,0.052000000000000005,2021-22
6521,Jarrell Brantley,UTA,25,195.58,113.398,College of Charleston,USA,2019,2,50,28,2.3,1,0.5,-9.1,0.059000000000000004,0.125,0.182,0.605,0.17,2020-21
9226,Trent Forrest,ATL,25,193.04,95.25432,Florida State,USA,Undrafted,Undrafted,Undrafted,23,2.3,1.6,1.7,-10.1,0.018000000000000002,0.11699999999999999,0.11599999999999999,0.424,0.18600000000000003,2022-23
